0	0	100	260
0	0	100	261
0	0	100	262
0	0	100	263
0	0	100	264
0	0	100	265
0	0	100	266
0	0	100	267
0	0	100	268
0	0	100	269
0	0	100	270
0	0	100	271
0	0	100	272
0	0	100	273
0	0	-3	274
0	0	-2	275
0	0	-1	276
1	1	0	277
0	0	1	278
0	0	2	279
0	0	3	280
0	0	4	281
0	0	5	282
0	0	6	283
0	0	7	284
0	0	8	285
0	0	-3	286
0	0	-2	287
0	0	-1	288
3	1	0	289
0	0	1	290
0	0	2	291
0	0	3	292
0	0	4	293
0	0	5	294
0	0	6	295
0	0	7	296
0	0	8	297
0	0	9	298
0	0	100	299
0	0	100	300
0	0	100	301
0	0	100	302
0	0	100	303
0	0	100	304
0	0	100	305
0	0	100	306
0	0	-3	307
0	0	-2	308
0	0	-1	309
3	1	0	310
0	0	1	311
0	0	2	312
0	0	3	313
0	0	4	314
0	0	5	315
0	0	6	316
0	0	7	317
0	0	8	318
0	0	9	319
0	0	100	320
0	0	100	321
0	0	100	322
0	0	100	323
0	0	100	324
0	0	100	325
0	0	100	326
0	0	100	327
0	0	100	328
0	0	100	329
0	0	100	330
0	0	100	331
0	0	100	332
0	0	100	333
0	0	100	334
0	0	100	335
0	0	100	336
0	0	100	337
0	0	100	338
0	0	100	339
0	0	100	340
0	0	100	341
0	0	-3	342
0	0	-2	343
0	0	-1	344
6	1	0	345
0	0	1	346
0	0	2	347
0	0	3	348
0	0	4	349
0	0	5	350
0	0	6	351
0	0	7	352
0	0	8	353
0	0	9	354
0	0	-3	355
0	0	-2	356
0	0	-1	357
2	1	0	358
0	0	1	359
0	0	-3	360
0	0	-2	361
0	0	-1	362
2	1	0	363
0	0	1	364
0	0	2	365
0	0	-3	366
0	0	-2	367
0	0	-1	368
3	1	0	369
0	0	1	370
0	0	2	371
0	0	3	372
0	0	4	373
0	0	5	374
0	0	6	375
0	0	7	376
0	0	8	377
0	0	9	378
0	0	100	379
0	0	100	380
0	0	100	381
0	0	100	382
0	0	100	383
0	0	100	384
0	0	100	385
0	0	100	386
0	0	100	387
0	0	100	388
0	0	100	389
0	0	100	390
0	0	100	391
0	0	100	392
0	0	100	393
0	0	100	394
0	0	100	395
0	0	100	396
0	0	100	397
0	0	100	398
0	0	100	399
0	0	100	400
0	0	-3	401
0	0	-2	402
0	0	-1	403
6	1	0	404
0	0	1	405
0	0	2	406
0	0	3	407
0	0	4	408
0	0	5	409
0	0	6	410
0	0	7	411
0	0	8	412
0	0	9	413
0	0	100	414
0	0	100	415
0	0	100	416
0	0	100	417
0	0	100	418
0	0	100	419
0	0	100	420
0	0	100	421
0	0	100	422
0	0	-3	423
0	0	-2	424
0	0	-1	425
2	1	0	426
0	0	1	427
0	0	2	428
0	0	3	429
0	0	4	430
0	0	5	431
0	0	6	432
0	0	7	433
0	0	8	434
0	0	9	435
0	0	100	436
0	0	100	437
0	0	100	438
0	0	100	439
0	0	100	440
0	0	100	441
0	0	100	442
0	0	100	443
0	0	100	444
0	0	100	445
0	0	100	446
0	0	100	447
0	0	100	448
0	0	100	449
0	0	100	450
0	0	100	451
0	0	-3	452
0	0	-2	453
0	0	-1	454
2	1	0	455
0	0	1	456
0	0	2	457
0	0	3	458
0	0	4	459
0	0	5	460
0	0	6	461
0	0	7	462
0	0	8	463
0	0	9	464
0	0	100	465
0	0	100	466
0	0	100	467
0	0	100	468
0	0	100	469
0	0	-3	470
0	0	-2	471
0	0	-1	472
1	1	0	473
0	0	1	474
0	0	2	475
0	0	3	476
0	0	4	477
0	0	5	478
0	0	6	479
0	0	7	480
0	0	8	481
0	0	9	482
0	0	100	483
0	0	100	484
0	0	100	485
0	0	100	486
0	0	100	487
0	0	100	488
0	0	100	489
0	0	100	490
0	0	100	491
0	0	100	492
0	0	100	493
0	0	100	494
0	0	100	495
0	0	100	496
0	0	100	497
0	0	100	498
0	0	100	499
0	0	100	500
0	0	100	501
0	0	100	502
0	0	100	503
0	0	100	504
0	0	100	505
0	0	100	506
0	0	100	507
0	0	100	508
0	0	100	509
0	0	-3	510
0	0	-2	511
0	0	-1	512
5	1	0	513
0	0	1	514
0	0	2	515
0	0	3	516
0	0	4	517
0	0	5	518
0	0	6	519
0	0	7	520
0	0	8	521
0	0	9	522
0	0	100	523
0	0	100	524
0	0	100	525
0	0	100	526
0	0	100	527
0	0	100	528
0	0	100	529
0	0	100	530
0	0	100	531
0	0	100	532
0	0	100	533
0	0	100	534
0	0	100	535
0	0	-3	536
0	0	-2	537
0	0	-1	538
4	1	0	539
0	0	1	540
0	0	-3	541
0	0	-2	542
0	0	-1	543
1	1	0	544
0	0	1	545
0	0	2	546
0	0	3	547
0	0	4	548
0	0	5	549
0	0	6	550
0	0	7	551
0	0	8	552
0	0	9	553
0	0	100	554
0	0	100	555
0	0	100	556
0	0	100	557
0	0	100	558
0	0	100	559
0	0	100	560
0	0	100	561
0	0	100	562
0	0	100	563
0	0	100	564
0	0	100	565
0	0	100	566
0	0	100	567
0	0	100	568
0	0	100	569
0	0	100	570
0	0	100	571
0	0	100	572
0	0	100	573
0	0	100	574
0	0	100	575
0	0	100	576
0	0	100	577
0	0	100	578
0	0	100	579
0	0	100	580
0	0	100	581
0	0	100	582
0	0	100	583
0	0	100	584
0	0	100	585
0	0	100	586
0	0	100	587
0	0	100	588
0	0	100	589
0	0	100	590
0	0	100	591
0	0	100	592
0	0	100	593
0	0	-3	594
0	0	-2	595
0	0	-1	596
1	1	0	597
0	0	1	598
0	0	2	599
0	0	3	600
0	0	4	601
0	0	5	602
0	0	6	603
0	0	7	604
0	0	8	605
0	0	9	606
0	0	100	607
0	0	100	608
0	0	100	609
0	0	100	610
0	0	100	611
0	0	100	612
0	0	100	613
0	0	100	614
0	0	100	615
0	0	100	616
0	0	100	617
0	0	100	618
0	0	100	619
0	0	100	620
0	0	100	621
0	0	100	622
0	0	100	623
0	0	100	624
0	0	100	625
0	0	100	626
0	0	100	627
0	0	100	628
0	0	100	629
0	0	100	630
0	0	100	631
0	0	100	632
0	0	100	633
0	0	100	634
0	0	100	635
0	0	100	636
0	0	100	637
0	0	100	638
0	0	100	639
0	0	100	640
0	0	100	641
0	0	100	642
0	0	100	643
0	0	100	644
0	0	100	645
0	0	100	646
0	0	100	647
0	0	100	648
0	0	100	649
0	0	100	650
